marital,word,n,tf,idf,tf_idf
married,tripthis,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tripwhen,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,trivandrum,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tromping,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,trooper,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,troublewhen,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,trout,1,8.338475393159114e-6,0.22314355131420976,1.8606770117756763e-6
married,truckdriver,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,trunk,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,trx,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tuba,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tuber,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tuneit,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,turbo,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,turbulence,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,turnabout,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,turquoise,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,tusken,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tution,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tvout,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tweet,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,twilight,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,twirling,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,twoday,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,twopart,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,twoweek,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,tx,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,typewriting,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,typhoid,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,typhoon,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ug,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ugadi,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ukg,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ukulele,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,ulterior,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ultra,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,umstopping,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unannounced,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,unasked,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unattended,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unavoidable,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unbeknownst,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unchanged,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unclaimed,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uncluttered,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uncompliant,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uncontrollably,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,uncovered,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,undeniable,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,underappreciated,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,underestimating,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,undergraduate,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,underneath,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,underpays,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,underqualified,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,underslept,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,underutilized,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,underway,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,undetectable,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,undisturbed,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,undivided,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,uneven,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unexpectedlyour,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unfair,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,unforgettablebirth,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unfortunate,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unfortunatelyi,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unfriended,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ungle,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unidentified,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unified,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uninstall,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uniqlo,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unison,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unitthey,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unity,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,univeristy,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unknownafter,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unlike,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unlocked,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unmotivated,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unnecessarily,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unnecessary,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unplanned,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unreal,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unrolled,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unscathed,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unscramble,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unsealed,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unseen,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unsolved,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unstoppable,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unsung,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unthiking,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,untie,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,unused,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,unwise,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,upholds,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,upick,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uppercase,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,upscale,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,upstate,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uptodate,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,upunfortunately,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,urge,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,urine,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uscis,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,usei,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,usit,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,usmc,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,usps,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uspscom,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uti,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,uttar,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uw,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,uwajimaya,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,va,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,vacationgetaway,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vacationi,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vaccine,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vaccumed,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vader,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vaguely,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vail,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,valenties,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,valleyfair,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,valueable,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vancouver,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vandals,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vanity,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vaper,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,varkala,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vasectomy,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vbacs,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ve,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vegetableswe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vegfest,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,velvet,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,velveteen,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,venkatesha,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,venkateswara,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,venkateswaramy,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,venti,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,ver,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,verbena,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,verbiage,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,verification,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,verified,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,verse,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,versus,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vertical,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vessel,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vest,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vey,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vicariously,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vicious,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,victoria,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,videorecorder,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,videotape,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,viewpoint,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vijay,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vijqayawada,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,villabous,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vinegar,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,vinyl,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,violence,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,violent,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,virtual,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,virtue,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,visceral,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vishnu,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vitamin,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,vitro,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vloggers,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vocabulary,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,vocals,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vocationaltechnical,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vocationmy,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,voicemail,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,volts,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vomited,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vons,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,voters,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,vows,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,voyageursai,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,vpn,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wa,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wack,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,waitress,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wal,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,walkmy,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,walkthrough,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,walkway,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,walkworkout,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,warbler,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,warcraft,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,warrenty,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,washi,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wasps,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wass,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,watercress,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,waterfallsthe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,waterfowl,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,waterfront,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,waterorg,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,waterproof,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,waterwe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,watery,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,watford,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wavesit,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wavy,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,waya,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wayi,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wayne,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wealthy,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weapon,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weave,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,webinar,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,webpage,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,weddingit,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wedge,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weebly,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weedeater,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weekendi,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weekthat,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weekthere,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weekwe,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,weel,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weighin,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,weighti,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,weightif,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weightthough,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,welfare,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,wellhad,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wellmanicured,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wellness,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wellthen,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,welt,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,weme,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wfh,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whatsapping,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whereever,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whi,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whileim,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,whilst,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,whimsical,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whiner,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whippoorwills,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whisk,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whispered,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wholewheat,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whooping,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whwn,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whyaaanot,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,whyoh,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,widened,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wider,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,widow,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,width,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wielding,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wierd,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wiht,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wildfire,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wilmington,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wilson,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wilted,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,wimpy,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,windfall,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,winkies,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,winn,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wishlist,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wisterias,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,withal,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,withering,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,withinaaafrom,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,withing,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,withstand,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wives,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wizard,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wk,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wmc,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wo,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wobbles,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,womb,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wonderfuli,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wonky,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wordsthe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,workand,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,workearning,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,workhe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,workoutwhen,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,worksite,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,workthey,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,workwe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,workweek,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,worldas,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,worldchanging,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,worriedy,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,worrisome,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,worthwhile,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,worthy,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wound,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,wqlk,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wracking,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wreath,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wreck,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wrestler,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wrigley,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wrinkles,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ws,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,wwe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,wyoming,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,xanax,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,xo,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,xray,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,ya,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,yahshuah,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yahtzee,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yakisoba,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yamuna,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yankees,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yapping,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yardwork,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,yawned,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,yearend,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yearling,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yearswe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yearvery,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yeast,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,yer,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yesterdaybecause,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yesterdayeveryone,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yesterdayi,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,yesterdayseeing,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yesterdaythe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yesterdaywe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yiddow,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yknow,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,ymca,1,8.338475393159114e-6,0.5108256237659907,4.259506893967869e-6
married,yoplait,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,yorkie,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,youave,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,youd,1,8.338475393159114e-6,0.9162907318741551,7.640467720712398e-6
married,youhe,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,youi,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
married,youmedicine,1,8.338475393159114e-6,1.6094379124341003,1.3420258429649119e-5
